gene	sim_score
AICDA	0.8039
BACH2	0.8039
DCLRE1C	0.8039
PAX1	0.7997
MSL3	0.7997
ETHE1	0.7997
VPS53	0.7997
SLC39A4	0.7997
VPS11	0.7997
NMNAT1	0.7997
ACD	0.7997
COG8	0.7997
SUMF1	0.7997
TLR3	0.785
UNC93B1	0.785
TICAM1	0.785
STAT6	0.7822
SH3TC2	0.7809
ABCD1	0.7751
NAXE	0.7711
PPFIA3	0.757
NAB2	0.75
COL4A6	0.747
ETFA	0.7444
ETFB	0.7444
ETFDH	0.7444
ABCA4	0.7442
AP1B1	0.7442
AP1G1	0.7442
AHR	0.7442
ALDH3A2	0.7442
ATP2A2	0.7442
ATR	0.7442
CA4	0.7442
CACNA1F	0.7442
CDK4	0.7442
AP1S1	0.7442
CNGB1	0.7442
CNGA1	0.7442
CNGA3	0.7442
CRX	0.7442
CYLD	0.7442
DNASE2	0.7442
MECOM	0.7442
FOSL2	0.7442
FZD2	0.7442
LRRC32	0.7442
OPN1MW	0.7442
B4GALT1	0.7442
GNAT2	0.7442
GPI	0.7442
GUCA1A	0.7442
GUCA1B	0.7442
GUCY2D	0.7442
HIC1	0.7442
HLA-A	0.7442
IARS1	0.7442
IDH3A	0.7442
IDH3B	0.7442
IMPDH1	0.7442
IMPG1	0.7442
ITGB4	0.7442
KRT1	0.7442
KRT83	0.7442
MAK	0.7442
MC1R	0.7442
MGMT	0.7442
NEK2	0.7442
NRL	0.7442
PDE6A	0.7442
PDE6C	0.7442
PDE6G	0.7442
PDE6H	0.7442
PDE6B	0.7442
POLH	0.7442
RBP3	0.7442
OPN1LW	0.7442
RDH5	0.7442
PRPH2	0.7442
RGR	0.7442
RHO	0.7442
RLBP1	0.7442
ROM1	0.7442
RP9	0.7442
RP1	0.7442
RP2	0.7442
SAG	0.7442
TBXAS1	0.7442
TFAP2A	0.7442
TFE3	0.7442
TUB	0.7442
UROD	0.7442
UROS	0.7442
USH2A	0.7442
CLRN1	0.7442
YWHAE	0.7442
IFT88	0.7442
ADAM9	0.7442
PROM1	0.7442
PRPF4	0.7442
RAB28	0.7442
ISG15	0.7442
HS2ST1	0.7442
DHX38	0.7442
BMS1	0.7442
NR2E3	0.7442
MERTK	0.7442
SEC23B	0.7442
SEC23A	0.7442
PRPF8	0.7442
VPS45	0.7442
ATF6	0.7442
RIMS1	0.7442
SNRNP200	0.7442
TTLL5	0.7442
CLCC1	0.7442
ARHGEF18	0.7442
CRB1	0.7442
AIPL1	0.7442
PRPF6	0.7442
FSCN2	0.7442
PRPF31	0.7442
CNNM4	0.7442
MCTS1	0.7442
IMPG2	0.7442
RDH11	0.7442
TERF2IP	0.7442
CNGB3	0.7442
TRIM44	0.7442
KIZ	0.7442
PSMG2	0.7442
KIAA1549	0.7442
SLC7A14	0.7442
AGBL5	0.7442
RINT1	0.7442
FAM111A	0.7442
BLOC1S5	0.7442
ELMO2	0.7442
ANAPC1	0.7442
DCLRE1B	0.7442
ALPK1	0.7442
WNT10A	0.7442
PITPNM3	0.7442
TLCD3B	0.7442
FAM161A	0.7442
VMA22	0.7442
RAX2	0.7442
USP45	0.7442
CDHR1	0.7442
REEP6	0.7442
PKHD1L1	0.7442
CACNA2D4	0.7442
RP1L1	0.7442
DRAM2	0.7442
ZNF513	0.7442
SPIN4	0.7442
RDH12	0.7442
DSG4	0.7442
USF3	0.7442
POC1B	0.7442
EYS	0.7442
CERKL	0.7442
PCARE	0.7442
UBAP1L	0.7442
PRCD	0.7442
KLLN	0.7442
CENPF	0.7374
IL7	0.7374
LORICRIN	0.7374
RBBP7	0.7374
RECQL	0.7374
GINS1	0.7374
PPP2R3C	0.7374
CARD9	0.7374
FARS2	0.7283
ZC4H2	0.7283
PNPT1	0.7282
MFN2	0.7269
DNM1L	0.7269
SPTLC1	0.7269
ATL1	0.7269
ANG	0.7189
ANXA11	0.7189
CCNF	0.7189
DAO	0.7189
NEFH	0.7189
PFN1	0.7189
PON1	0.7189
PON2	0.7189
PON3	0.7189
PRPH	0.7189
ATXN2	0.7189
SOD1	0.7189
TAF15	0.7189
MATR3	0.7189
PPARGC1A	0.7189
UNC13A	0.7189
TARDBP	0.7189
UBQLN2	0.7189
GLT8D1	0.7189
MUSK	0.7132
DOK7	0.7132
AGRN	0.7132
ANGPT1	0.7087
APOC2	0.7087
AQP5	0.7087
BPGM	0.7087
C2	0.7087
CAST	0.7087
CD40	0.7087
CD70	0.7087
CHM	0.7087
CPN1	0.7087
CSF3R	0.7087
CSTA	0.7087
CTSB	0.7087
ETV6	0.7087
FECH	0.7087
FYB1	0.7087
GPD1	0.7087
HOXA11	0.7087
KNG1	0.7087
KRT2	0.7087
KRT10	0.7087
RPSA	0.7087
LCP2	0.7087
LOXL1	0.7087
MTAP	0.7087
NFATC2	0.7087
PKLR	0.7087
PLCG1	0.7087
PRKACG	0.7087
PTPRC	0.7087
PTPRJ	0.7087
RORC	0.7087
AKR1D1	0.7087
SSBP1	0.7087
TBXA2R	0.7087
TPM4	0.7087
TNFRSF4	0.7087
SLC24A1	0.7087
TGM5	0.7087
RASGRP2	0.7087
CIB1	0.7087
KLK11	0.7087
HPS5	0.7087
TMC6	0.7087
IKZF3	0.7087
ANKRD26	0.7087
NBEAL2	0.7087
SASH1	0.7087
MYOF	0.7087
ATP2C1	0.7087
ADGRE2	0.7087
GP6	0.7087
TLR8	0.7087
USP53	0.7087
SLURP1	0.7087
UVSSA	0.7087
P2RY12	0.7087
MPIG6B	0.7087
DTNBP1	0.7087
HPS3	0.7087
CDIN1	0.7087
CREB3L1	0.7087
CDAN1	0.7087
TMC8	0.7087
SLC51A	0.7087
SLFN14	0.7087
BLOC1S3	0.7087
PMP22	0.7073
SPTLC2	0.7073
ATL3	0.7073
FDX2	0.6993
HLA-DQA1	0.6839
TBCD	0.6743
MORC2	0.6743
PANK2	0.6743
CHRNB1	0.6712
CHRNE	0.6712
AK9	0.6712
NOS1	0.6643
SLC26A4	0.6617
GK	0.6549
SLC19A3	0.6512
SLC1A4	0.6421
GABRA1	0.6376
GABRB3	0.6376
GABRG2	0.6376
HSPD1	0.6376
SCN8A	0.6376
PLA2G6	0.6373
LYRM7	0.6373
PABPN1	0.6362
TRPV4	0.6362
HPDL	0.6362
SHQ1	0.6318
COL12A1	0.618
IGHMBP2	0.618
KRT16	0.6019
SLC39A14	0.5995
MSTO1	0.5995
CHRNA2	0.5956
CHRNA4	0.5956
CHRNB2	0.5956
CRH	0.5956
JRK	0.5956
CABP4	0.5956
NR1H4	0.5942
SEPTIN9	0.5942
AUH	0.5898
DNMT1	0.5898
GFAP	0.5898
SLC34A1	0.5845
ZFTA	0.5845
ATXN8OS	0.5836
ATXN8	0.5836
LARGE1	0.5833
PRRT2	0.5753
MYT1L	0.5689
NUP37	0.562
PHIP	0.5514
EPM2A	0.5511
NHLRC1	0.5511
CAPN1	0.547
COPB1	0.547
GRM1	0.547
HINT1	0.547
NEFL	0.547
PODXL	0.547
EIF2AK2	0.547
SBF1	0.547
SPTAN1	0.547
SYNJ1	0.547
CACNA1G	0.547
DNAJC6	0.547
SIGMAR1	0.547
SLC9A6	0.547
ERLIN2	0.547
MAPK8IP3	0.547
DSTYK	0.547
VPS13C	0.547
POLR3B	0.547
ALS2	0.547
FA2H	0.547
HERC2	0.5466
SLC25A15	0.5466
TTC19	0.5466
GGT1	0.5416
TRPA1	0.5402
ACVR1	0.5388
EDN3	0.5388
GDNF	0.5388
NPHS1	0.5388
GRHL2	0.5388
TRANK1	0.5344
IL18BP	0.5344
MMAA	0.5333
KRT6A	0.5309
KRT6B	0.5309
KRT17	0.5309
UNC45A	0.5192
GUF1	0.5094
COL9A3	0.5088
COMP	0.5088
FTL	0.5088
ATXN3	0.5088
MME	0.5088
SPAST	0.5088
SPG7	0.5088
TYROBP	0.5088
VDR	0.5088
PRKRA	0.5088
ALDH4A1	0.5088
ERLIN1	0.5088
DKK1	0.5088
REEP2	0.5088
UFSP2	0.5088
OPA3	0.5088
LMNB2	0.5088
KY	0.5088
ARHGDIA	0.5066
EMP2	0.5066
GATM	0.5066
MYO1E	0.5066
PTPRO	0.5066
UQCRH	0.5066
NPHS2	0.5066
APOL1	0.5066
NUP93	0.5066
MAGI2	0.5066
AVIL	0.5066
NUP205	0.5066
NUP160	0.5066
DAAM2	0.5066
KANK2	0.5066
GAPVD1	0.5066
PLCE1	0.5066
ANKFY1	0.5066
ANLN	0.5066
TBC1D8B	0.5066
NUP133	0.5066
NUP85	0.5066
ARHGAP24	0.5066
CYB5R3	0.4956
PRPS1	0.4926
WDR45B	0.4904
NKX3-2	0.4893
CAPN3	0.4893
COL9A1	0.4893
COL9A2	0.4893
COL10A1	0.4893
MATN3	0.4893
MMP13	0.4893
PHKA1	0.4893
PHKG1	0.4893
WNT1	0.4893
CCN6	0.4893
WNT3A	0.4893
MIEF2	0.4893
SLC34A3	0.4893
PUS1	0.4862
CEBPE	0.4733
COL14A1	0.4733
AAGAB	0.4733
MTM1	0.4709
TFG	0.4709
TYMP	0.4668
TACSTD2	0.4668
NGF	0.4668
PGK1	0.4668
NTN1	0.4668
CARS2	0.4668
SLC25A42	0.4668
CAMK2B	0.4617
GRIK2	0.4617
GABBR2	0.4617
TBR1	0.4617
NTNG1	0.4617
ADAM22	0.4617
P4HTM	0.4617
SLC39A8	0.4617
TSEN15	0.4617
KCNC3	0.4563
KPNA3	0.4563
RTN2	0.4563
TBP	0.4563
TH	0.4563
TSPOAP1	0.4563
PREPL	0.4563
AP5Z1	0.4563
STUB1	0.4563
NOP56	0.4563
DDHD2	0.4563
ATP13A2	0.4563
ZFYVE26	0.4563
NAA80	0.4563
ATXN10	0.4563
MMADHC	0.4563
PNPLA8	0.4563
UBAP1	0.4563
GBA2	0.4563
CFAP43	0.4563
RNF170	0.4563
CPT1C	0.4563
NEXMIF	0.4563
HTT	0.4559
SLC2A3	0.4559
EIF2B5	0.4559
LNPK	0.4559
MTHFD1	0.454
POLR2A	0.454
SDR9C7	0.454
CYP4F22	0.454
ASPRV1	0.454
NIPAL4	0.454
MYOD1	0.4506
NUP88	0.4506
TUBA1A	0.4506
KIF21A	0.4506
GLDN	0.4506
IPW	0.4491
PCK1	0.4491
MKRN3	0.4491
NPAP1	0.4491
PWAR1	0.4491
SNORD115-1	0.4491
PWRN1	0.4491
SNORD116-1	0.4491
COL11A2	0.4482
AMPD1	0.4473
ATP2A1	0.4473
VWA1	0.4473
RETREG1	0.4367
ZNHIT3	0.4184
EHHADH	0.416
ELF4	0.416
MDM4	0.416
PRSS1	0.416
PRSS2	0.416
SFRP4	0.416
SPINK1	0.416
CTRC	0.416
GLDC	0.4143
MAT1A	0.4143
SLC44A1	0.4143
PRDM8	0.4143
COQ8A	0.4143
TIMM50	0.4143
ACSF3	0.4143
AP2S1	0.4114
COL8A2	0.4114
CHST6	0.4114
MSMO1	0.4114
ZEB1	0.4114
NPRL3	0.4114
NPRL2	0.4114
VSX1	0.4114
SOST	0.4114
MRPS2	0.4114
OVOL2	0.4114
POLR3GL	0.4114
CCDC78	0.4114
VPS51	0.4077
DPYD	0.4077
GNB1	0.4077
SUCLA2	0.4077
SLC12A6	0.4077
GIPC1	0.4077
AGTPBP1	0.4077
DYM	0.4077
SBF2	0.4077
FCSK	0.4077
RILPL1	0.4077
NUTM2B-AS1	0.4077
CHAT	0.3997
MARS1	0.3997
MTR	0.3997
MYO9A	0.3997
SLC25A1	0.3997
SNAP25	0.3997
VAMP1	0.3997
DHX16	0.3997
AIFM1	0.3997
TUBB4A	0.3997
TRAK1	0.3997
SLC5A7	0.3997
REEP1	0.3997
MEGF10	0.3997
FITM2	0.3947
CASQ1	0.3919
DMP1	0.3919
LDHA	0.3919
PFKM	0.3919
TRAPPC2	0.3919
TRU-TCA1-1	0.3919
CHST11	0.3919
ANKH	0.3919
MLIP	0.3919
UPB1	0.3911
MPZ	0.3882
GGPS1	0.3882
TRIM2	0.3882
POGLUT1	0.3882
SLC52A3	0.3802
GHSR	0.3781
NRTN	0.3781
SEMA3C	0.3781
SEMA3D	0.3781
CACNA1B	0.3756
CTNNA2	0.3756
TIMM8A	0.3756
EEF1D	0.3756
PRKN	0.3756
VARS1	0.3756
TBC1D23	0.3756
ASXL3	0.3756
CFL2	0.371
COL6A2	0.371
GLRA1	0.371
OCA2	0.371
ADGRG1	0.371
TECPR2	0.371
GPHN	0.371
NACC1	0.371
GJB1	0.3652
PTS	0.3652
THRA	0.3652
PTRHD1	0.3652
LRIF1	0.3635
IL21	0.3635
GABBR1	0.3588
GALNT2	0.3588
CBLIF	0.3588
SLC3A1	0.3588
TRHR	0.3588
KL	0.3588
ASCC3	0.3588
COA3	0.3588
RSRC1	0.3588
HS6ST2	0.3588
KCNJ6	0.3577
RAP1GDS1	0.3577
CNTNAP1	0.3577
DPM2	0.3577
NEMF	0.3577
PNKD	0.3577
COL6A3	0.3515
LMOD3	0.3515
ADCY6	0.3382
NUP214	0.3382
LYRM4	0.3382
LGI4	0.3382
KCNQ3	0.329
PLAA	0.329
PLPBP	0.329
SRPX2	0.329
PSAT1	0.329
SEPSECS	0.329
RARS2	0.329
TSEN34	0.329
TSEN2	0.329
TOE1	0.329
NALCN	0.329
TSEN54	0.329
CCL2	0.3255
TBXT	0.3255
ABAT	0.3232
DPYS	0.3232
SPR	0.3232
POLR3K	0.3232
ISCA2	0.3232
AMPD3	0.3209
CEL	0.3209
CLCN5	0.3209
ABCC2	0.3209
CPA1	0.3209
CYP19A1	0.3209
DDIT3	0.3209
ENO3	0.3209
GUCY2C	0.3209
HYAL1	0.3209
IL1R1	0.3209
MCM6	0.3209
PGAM2	0.3209
PTPN3	0.3209
ROS1	0.3209
SI	0.3209
FGF23	0.3209
DGAT1	0.3209
TBX18	0.3209
SLC26A1	0.3209
TREH	0.3209
CARD8	0.3209
OPLAH	0.3209
ASPN	0.3209
MOCOS	0.3209
SLC2A9	0.3209
SLC4A11	0.3209
LOXL3	0.3209
HOGA1	0.3209
SLC22A12	0.3209
AGBL1	0.3209
ACOX1	0.317
DAG1	0.317
FOXG1	0.317
GFPT1	0.317
KARS1	0.317
RFC1	0.317
ATXN1	0.317
USP7	0.317
INPP5K	0.317
RIC1	0.317
TEFM	0.317
ATAD1	0.317
SLC25A46	0.317
IBA57	0.317
COX11	0.3095
MYL1	0.3095
SLC6A9	0.3095
RUNX2	0.3023
SERPINH1	0.3023
CDC6	0.3023
ORC1	0.3023
ORC4	0.3023
RNF13	0.3023
ORC6	0.3023
GMNN	0.3023
CDT1	0.3023
STT3B	0.3023
ACAN	0.2975
EGR2	0.2975
GARS1	0.2975
PAX7	0.2975
PLEKHG5	0.2975
FKBP10	0.2975
SLC25A21	0.2975
GRIN2A	0.2849
TAF1	0.2849
KDM5C	0.2849
RFXANK	0.2849
TCEAL1	0.2849
EMC1	0.2849
SLC35C1	0.2849
CHAMP1	0.2849
TP73	0.2827
IFT52	0.2827
MPC1	0.2827
FAM20C	0.2827
BMPER	0.2827
ADSL	0.2804
ASPA	0.2804
KIF1A	0.2804
CACNA1E	0.2804
CHKA	0.2804
CLN5	0.2804
CLTC	0.2804
CRAT	0.2804
DNM1	0.2804
DYNC1I2	0.2804
EIF2S3	0.2804
EPRS1	0.2804
GABRA2	0.2804
GABRB2	0.2804
GOT2	0.2804
GRIA2	0.2804
GRIA4	0.2804
HNRNPH1	0.2804
MAG	0.2804
MEF2C	0.2804
NTRK2	0.2804
CLDN11	0.2804
PSMB1	0.2804
RRM1	0.2804
SCN3A	0.2804
ST3GAL3	0.2804
SLC1A2	0.2804
SMS	0.2804
VAMP2	0.2804
TNR	0.2804
UBTF	0.2804
UCHL1	0.2804
WARS1	0.2804
ABHD16A	0.2804
AIMP2	0.2804
GPAA1	0.2804
MCM3AP	0.2804
EIF2B3	0.2804
CACNA1I	0.2804
SLC33A1	0.2804
CACNA2D2	0.2804
COPB2	0.2804
UBE4A	0.2804
PMPCB	0.2804
TUBB3	0.2804
CELF2	0.2804
CNPY3	0.2804
AP4B1	0.2804
AP4S1	0.2804
DHX30	0.2804
RAB18	0.2804
MAST1	0.2804
ARL6IP1	0.2804
AP4E1	0.2804
NUP62	0.2804
GEMIN5	0.2804
VPS41	0.2804
UQCRQ	0.2804
PYCR2	0.2804
TNPO2	0.2804
MECR	0.2804
ACTL6B	0.2804
TRAPPC2L	0.2804
GPRC5B	0.2804
ATP8A2	0.2804
NUP54	0.2804
GTPBP2	0.2804
APTX	0.2804
DARS2	0.2804
PI4K2A	0.2804
INTS8	0.2804
MFF	0.2804
IRF2BPL	0.2804
VPS16	0.2804
KLC2	0.2804
MRPS34	0.2804
MBOAT7	0.2804
C19orf12	0.2804
FAR1	0.2804
NKX6-2	0.2804
NTNG2	0.2804
HYCC1	0.2804
MFSD2A	0.2804
SERAC1	0.2804
REPS1	0.2804
KLC4	0.2804
MTRFR	0.2804
ZNF526	0.2804
TBC1D20	0.2804
OTUD7A	0.2804
GSX2	0.2804
UNC80	0.2804
TGM6	0.2804
SLC6A17	0.2804
ASNS	0.275
DTYMK	0.275
AFF3	0.275
NDUFA9	0.275
OCRL	0.275
VRK1	0.275
EXOSC8	0.275
NFASC	0.275
EXOSC3	0.275
UFM1	0.275
PTRH2	0.275
ADPRS	0.275
SLC52A2	0.275
TAMM41	0.275
LIPT2	0.275
ACADSB	0.2736
ASCL1	0.2736
ATP5F1B	0.2736
CA5A	0.2736
GLS	0.2736
NDN	0.2736
EOMES	0.269
ISL1	0.2683
SELENBP1	0.2683
DMGDH	0.2683
IFT57	0.2683
SLC25A32	0.2683
BCKDHA	0.2678
CYC1	0.2678
GLUD1	0.2678
HMGCS2	0.2678
PCK2	0.2678
SNCB	0.2678
ASH1L	0.2678
SQOR	0.2678
SLC13A3	0.2678
CTSC	0.2653
PKP1	0.2653
PPIB	0.2608
SMN2	0.2608
NDRG1	0.2608
OGDHL	0.2608
KLHL9	0.2608
PRX	0.2608
MYBPC1	0.2555
EXOSC9	0.2555
PTCD3	0.2555
KLHL40	0.2555
FAM111B	0.2555
HDAC9	0.254
ATP6V0A1	0.2429
ECM1	0.2429
KCNMA1	0.2429
NRCAM	0.2429
TBCE	0.2429
UGP2	0.2429
CILK1	0.2429
IER3IP1	0.2429
SLC4A10	0.2429
SPTBN4	0.2429
SLC46A1	0.2429
NADK2	0.2429
ANO3	0.2233
PET117	0.2233
AMT	0.2196
ALDH7A1	0.2196
BDNF	0.2196
CEACAM3	0.2196
FOXI1	0.2196
FLG	0.2196
GSTM3	0.2196
HNMT	0.2196
CEACAM6	0.2196
NSF	0.2196
RNH1	0.2196
SLC9A3	0.2196
SLC11A1	0.2196
TNF	0.2196
EIF4A3	0.2196
MAMLD1	0.2196
SLC6A14	0.2196
CLCA4	0.2196
CNOT1	0.2196
DCTN4	0.2196
SLC26A9	0.2196
GSC	0.2196
RALGAPA1	0.2196
SLC41A1	0.2196
MIA3	0.2196
MIR140	0.2196
KIF22	0.2001
MB	0.2001
NDUFB8	0.2001
TUFM	0.2001
SMPD4	0.2001
ABCA2	0.1897
ABCB7	0.1897
ADH1C	0.1897
AMPD2	0.1897
NUDT2	0.1897
AQP4	0.1897
AR	0.1897
ARG1	0.1897
ATP1A1	0.1897
ATP2B3	0.1897
CA8	0.1897
CAD	0.1897
ENTPD1	0.1897
CHD2	0.1897
AP2M1	0.1897
CLCN4	0.1897
TPP1	0.1897
CSF1R	0.1897
DAB1	0.1897
DLAT	0.1897
DYNC1H1	0.1897
DOCK3	0.1897
EEF1A2	0.1897
EEF2	0.1897
EIF2B1	0.1897
FAT2	0.1897
FDXR	0.1897
FGF14	0.1897
GABRA5	0.1897
B4GALNT1	0.1897
GALT	0.1897
GLRB	0.1897
GRID2	0.1897
GRIN2D	0.1897
HPCA	0.1897
IFRD1	0.1897
ITPR3	0.1897
JARID2	0.1897
KCNA2	0.1897
KCNA4	0.1897
KCNB1	0.1897
KCNC2	0.1897
KCNN2	0.1897
L1CAM	0.1897
NARS1	0.1897
NEUROG1	0.1897
OGDH	0.1897
OPHN1	0.1897
PAK1	0.1897
PDE2A	0.1897
PDYN	0.1897
POU4F1	0.1897
PPP2R2B	0.1897
PPP3CA	0.1897
PRKAR1B	0.1897
PRKCG	0.1897
MAPK10	0.1897
DNAJC3	0.1897
RARS1	0.1897
SET	0.1897
SLC6A1	0.1897
SLC9A1	0.1897
SNAPC4	0.1897
SPTBN2	0.1897
TRAPPC10	0.1897
VLDLR	0.1897
XRCC1	0.1897
YWHAG	0.1897
PDHX	0.1897
AP3B2	0.1897
GAN	0.1897
ACOX2	0.1897
CUL4B	0.1897
PDE8B	0.1897
CTSF	0.1897
GBF1	0.1897
FBP2	0.1897
SYNGAP1	0.1897
EIF2B4	0.1897
EIF2B2	0.1897
AP1S2	0.1897
HERC1	0.1897
WASF1	0.1897
AP4M1	0.1897
RAB11B	0.1897
SNCAIP	0.1897
RUBCN	0.1897
RUSC2	0.1897
IQSEC1	0.1897
CERT1	0.1897
MARCHF6	0.1897
PITRM1	0.1897
CERS1	0.1897
KIF1C	0.1897
PDE10A	0.1897
PRDX3	0.1897
AFG3L2	0.1897
MAN1B1	0.1897
PARK7	0.1897
CNKSR2	0.1897
NT5C2	0.1897
CDK19	0.1897
TBC1D2B	0.1897
SPART	0.1897
PMPCA	0.1897
MLC1	0.1897
CAMTA1	0.1897
CUX2	0.1897
PIK3R5	0.1897
PLD3	0.1897
FRRS1L	0.1897
FLRT1	0.1897
FBXO7	0.1897
POC1A	0.1897
PLEKHG4	0.1897
NECAP1	0.1897
ZBTB20	0.1897
NBEA	0.1897
CYFIP2	0.1897
TACO1	0.1897
SPG21	0.1897
ZFR	0.1897
PDP1	0.1897
GDAP2	0.1897
THG1L	0.1897
MTPAP	0.1897
DALRD3	0.1897
VPS13D	0.1897
CWF19L1	0.1897
DHTKD1	0.1897
TDP1	0.1897
KCNQ5	0.1897
DNAJC12	0.1897
FERRY3	0.1897
TMEM63C	0.1897
MCOLN1	0.1897
ATP10A	0.1897
JPH3	0.1897
KIDINS220	0.1897
PCDH19	0.1897
WDR48	0.1897
SLC25A19	0.1897
ELOVL5	0.1897
BCORL1	0.1897
SIL1	0.1897
GNPNAT1	0.1897
PINK1	0.1897
PCDH15	0.1897
COA7	0.1897
UBA5	0.1897
COASY	0.1897
TMEM163	0.1897
PUS3	0.1897
TMEM222	0.1897
SLC7A6OS	0.1897
COQ5	0.1897
SLITRK2	0.1897
SLC9A7	0.1897
GPT2	0.1897
AOPEP	0.1897
ATCAY	0.1897
ACBD5	0.1897
TRMT10A	0.1897
CYP2U1	0.1897
RAB39B	0.1897
TRAPPC6B	0.1897
WDR81	0.1897
UROC1	0.1897
VPS37A	0.1897
TTBK2	0.1897
BEAN1	0.1897
B3GALNT2	0.1897
SPTSSA	0.1897
VWA3B	0.1897
HEPACAM	0.1897
SYT14	0.1897
SLC13A5	0.1897
TMEM240	0.1897
NAT8L	0.1897
ARSI	0.1897
TUBB2B	0.1897
HCN1	0.1897
CCDC88C	0.1897
ADARB1	0.1874
GRIA1	0.1874
HELLS	0.1874
UBB	0.1874
MPDU1	0.1874
ZBTB24	0.1874
CORO1A	0.1874
DICER1	0.1874
UHRF1	0.1874
DONSON	0.1874
SH3KBP1	0.1874
NIN	0.1874
PRMT7	0.1874
RCBTB1	0.1874
FBXW7	0.1874
SHROOM4	0.1874
DIP2B	0.1874
GRHL3	0.1874
CDCA7	0.1874
GORAB	0.1874
ATP5MC3	0.1701
COX6A1	0.1701
DNAJB2	0.1701
HSPB1	0.1701
MYH2	0.1701
PDK3	0.1701
PMP2	0.1701
SORD	0.1701
TRPC3	0.1701
RAB7A	0.1701
MBTPS1	0.1701
HSPB3	0.1701
NOG	0.1701
LITAF	0.1701
CCT5	0.1701
LYSET	0.1701
DHH	0.1701
PNPO	0.1701
GNB4	0.1701
POPDC3	0.1701
DDHD1	0.1701
FBXO38	0.1701
LRSAM1	0.1701
FGD4	0.1701
BNC1	0.1679
MSH4	0.1679
PRKDC	0.1679
SMARCD2	0.1679
BMP15	0.1679
SIX2	0.1679
SPIDR	0.1679
RMP64	0.1679
PSMC3IP	0.1679
ZSWIM7	0.1679
POLR3H	0.1679
FIGLA	0.1679
WNT7A	0.1541
KEAP1	0.1541
MYL9	0.1541
GPKOW	0.1541
IRAK4	0.1541
CEP55	0.1541
ACO2	0.1477
ADD3	0.1477
ADRA2B	0.1477
AMFR	0.1477
PHOX2A	0.1477
CACNB4	0.1477
CASP2	0.1477
CDK6	0.1477
CNP	0.1477
CSTB	0.1477
CTH	0.1477
DDOST	0.1477
DRD2	0.1477
DRD3	0.1477
DRD5	0.1477
PHC1	0.1477
EYA1	0.1477
FBLN1	0.1477
FTH1	0.1477
GAD1	0.1477
GAMT	0.1477
GOLGA2	0.1477
GRIA3	0.1477
GRIN2B	0.1477
GSS	0.1477
HCFC1	0.1477
HPRT1	0.1477
IREB2	0.1477
KCNC1	0.1477
KIF5C	0.1477
MAOA	0.1477
MCM7	0.1477
MOCS1	0.1477
MOCS2	0.1477
MT-RNR1	0.1477
MT-TP	0.1477
COXFA4	0.1477
NPTX1	0.1477
PAK3	0.1477
PC	0.1477
PCBD1	0.1477
SERPINI1	0.1477
PITX3	0.1477
POU3F3	0.1477
PTPA	0.1477
PTH	0.1477
PCYT2	0.1477
QDPR	0.1477
RORA	0.1477
RORB	0.1477
SARS1	0.1477
SLC6A3	0.1477
SORL1	0.1477
SUOX	0.1477
TAF13	0.1477
TAT	0.1477
CNTN2	0.1477
UQCRC1	0.1477
ZNF142	0.1477
ALDH5A1	0.1477
FXR1	0.1477
PRSS12	0.1477
DEGS1	0.1477
RNASET2	0.1477
ST3GAL5	0.1477
SGCE	0.1477
NOL3	0.1477
CTDP1	0.1477
ARHGEF2	0.1477
MED27	0.1477
ITM2B	0.1477
ATG5	0.1477
TECR	0.1477
CEP135	0.1477
PUM1	0.1477
FRMPD4	0.1477
KIF14	0.1477
PDCD6IP	0.1477
HUWE1	0.1477
BCAP31	0.1477
BCKDK	0.1477
RXYLT1	0.1477
ABCA7	0.1477
TOMM40	0.1477
SEMA6B	0.1477
ATG7	0.1477
WDR4	0.1477
CLP1	0.1477
B4GAT1	0.1477
CIT	0.1477
WDR45	0.1477
CHP1	0.1477
U2AF2	0.1477
COG2	0.1477
RAB3GAP1	0.1477
CEP152	0.1477
ANKLE2	0.1477
KANK1	0.1477
DENND5A	0.1477
NCAPD3	0.1477
ABHD12	0.1477
SRPK3	0.1477
VPS4A	0.1477
KCNK4	0.1477
TMX2	0.1477
NDUFA13	0.1477
SAR1B	0.1477
PCDH12	0.1477
KCNK9	0.1477
CDC40	0.1477
HIKESHI	0.1477
PPIL1	0.1477
CPSF3	0.1477
TUBA8	0.1477
GPR88	0.1477
RNF216	0.1477
PUS7	0.1477
UGT1A1	0.1477
TRIT1	0.1477
OXR1	0.1477
THAP1	0.1477
ELP2	0.1477
TRAPPC14	0.1477
ACER3	0.1477
YEATS2	0.1477
CCDC88A	0.1477
CDK5RAP2	0.1477
CPAP	0.1477
STARD7	0.1477
KNL1	0.1477
CPA6	0.1477
CLTRN	0.1477
HECW2	0.1477
CHD8	0.1477
PRDM12	0.1477
ROBO3	0.1477
ELOVL1	0.1477
PLEKHG2	0.1477
COLEC11	0.1477
AFG2B	0.1477
MCPH1	0.1477
YRDC	0.1477
LRRK1	0.1477
NARS2	0.1477
KCTD17	0.1477
CEP63	0.1477
LMAN2L	0.1477
ADGRV1	0.1477
NSRP1	0.1477
GON7	0.1477
POMGNT2	0.1477
WDR73	0.1477
GFM1	0.1477
YIF1B	0.1477
STX1B	0.1477
EFHC1	0.1477
COX20	0.1477
SFXN4	0.1477
EARS2	0.1477
PRICKLE1	0.1477
EXOC8	0.1477
