gene	sim_score
ZNF408	0.9507
EDC3	0.9507
DOHH	0.9507
JAM3	0.9507
LINGO1	0.9507
KCTD7	0.9507
CENATAC	0.9507
ERCC6L2	0.9507
LIPT2	0.9507
RPL13	0.9489
CASR	0.9465
SLC34A1	0.9465
SRP54	0.9465
ELP1	0.9458
AMN	0.9458
EMD	0.9422
LIPE	0.9422
MFN2	0.9406
GFPT1	0.9402
AP1S1	0.9386
IRF8	0.9378
CDC73	0.9378
CLXN	0.9378
CFAP52	0.9378
PRRT2	0.9377
FAS	0.9367
G6PC1	0.9367
HLA-DQA1	0.9367
HLA-DQB1	0.9367
NAE1	0.9367
GATA2	0.9354
IL10	0.9354
KRT1	0.9354
KRT16	0.9354
ADCY5	0.9303
CACNA1S	0.9303
MTTP	0.9303
REST	0.9303
VHL	0.9303
MTRFR	0.9303
DHRSX	0.9303
MYRF	0.928
KL	0.9272
ZFP57	0.9221
F5	0.9218
JAK2	0.9218
SNCA	0.9218
CDKN1A	0.9198
CDKN1B	0.9198
CDKN2B	0.9198
CDKN2C	0.9198
GRIA1	0.9177
NEUROG1	0.9177
ZMYND11	0.9177
DKK1	0.9155
CTNND1	0.9152
PIGK	0.9152
FAM20A	0.9142
TNFRSF1A	0.9141
MNX1	0.9123
GZF1	0.9092
CDK8	0.9091
SMARCD2	0.9089
SOD1	0.9089
KIF1B	0.9089
POMP	0.9089
TRMT5	0.9089
RHBDF2	0.9089
STK11	0.9049
AIRE	0.9045
TAP1	0.9045
TAP2	0.9045
UNC119	0.9045
IL1RAPL1	0.9045
SLF2	0.9045
CD28	0.9031
DCTN1	0.9031
IRF5	0.9031
KRT6A	0.9031
KRT6B	0.9031
KRT17	0.9031
LIG3	0.9031
TNFRSF1B	0.9031
MATR3	0.9031
KIAA0319L	0.9031
GFRA1	0.8999
WNT9B	0.8999
FGF20	0.8999
GREB1L	0.8999
CAPN3	0.897
CYP27A1	0.897
NEFL	0.897
PRDM5	0.897
GDAP1	0.897
ATAD1	0.897
ADAMTS15	0.897
MT-ND4	0.894
MT-ND5	0.894
MT-ND6	0.894
ZNF142	0.893
NLGN4X	0.893
DLX6	0.892
FBXW4	0.892
SEM1	0.892
FGF16	0.892
BTRC	0.892
IQCE	0.892
EPS15L1	0.892
BHLHA9	0.892
SLC25A4	0.8914
NEFH	0.8914
ABCD3	0.8914
GIPC1	0.8914
LRP12	0.8914
RILPL1	0.8914
NUTM2B-AS1	0.8914
ATL1	0.8911
ATP13A2	0.8885
CD19	0.888
FCGR3A	0.888
IGHG2	0.888
IGKC	0.888
TNFRSF9	0.888
MDM4	0.888
NCF4	0.888
NFKB1	0.888
PRKCD	0.888
STK4	0.888
STXBP2	0.888
TRAF3	0.888
WAS	0.888
WIPF1	0.888
CXCR4	0.888
ICOSLG	0.888
TNFRSF13B	0.888
IL17RA	0.888
ICOS	0.888
BRWD1	0.888
SASH3	0.888
MAGT1	0.888
TNFRSF13C	0.888
CYP11B2	0.8853
FSHB	0.8853
KCNC3	0.8848
OGDH	0.8848
TKT	0.8848
FXR1	0.8848
COA3	0.8848
CLTRN	0.8848
SLC6A19	0.8848
PODXL	0.8834
UCHL1	0.8834
DNAJC6	0.8834
EPCAM	0.8832
PERCC1	0.8832
TREM2	0.8824
ACVRL1	0.8784
GLMN	0.8784
GDF3	0.8761
IL1RN	0.8753
MRPL12	0.8753
SURF1	0.8753
TTR	0.8753
HIBCH	0.8753
ERBB2	0.8738
CEP164	0.8738
CDIN1	0.8738
PTPRF	0.8727
TMLHE	0.8709
EGR2	0.8705
GCH1	0.8705
MPZ	0.8705
PMP22	0.8705
ERLIN2	0.8705
SBF2	0.8705
ATP6AP1	0.8681
AGR2	0.8681
MRPS16	0.8671
BLK	0.8671
CLCNKB	0.8671
IL6	0.8671
POF1B	0.8671
RUNX1	0.8667
IFNG	0.8667
P4HA2	0.8667
CHRNB1	0.8647
MAPT	0.8647
CADM3	0.8647
SLC52A2	0.8647
SLC52A3	0.8647
AK9	0.8647
GPAA1	0.862
DBH	0.8619
FOSL2	0.8614
GATA3	0.8614
SLC19A1	0.8614
NAGA	0.8564
CLCN5	0.8563
CD4	0.8562
KRT74	0.8562
MT-TL1	0.8541
WNT1	0.8541
GGPS1	0.8541
ARPC5	0.8541
EHHADH	0.8538
FRG1	0.853
JAG2	0.853
MYH2	0.853
OPA1	0.853
CLDN11	0.853
SERPINF1	0.853
SGCB	0.853
SGCD	0.853
SGCG	0.853
BAG3	0.853
DUX4L1	0.853
TNPO3	0.853
LRIF1	0.853
VWA1	0.853
KY	0.853
DUX4	0.853
ABCA3	0.8529
SFTPC	0.8529
AKT2	0.8516
ALB	0.8516
ANG	0.8516
CCNF	0.8516
CD40LG	0.8516
DAO	0.8516
ERBB4	0.8516
GAA	0.8516
PFN1	0.8516
PON1	0.8516
PON2	0.8516
PON3	0.8516
PRPH	0.8516
RRM1	0.8516
ATXN2	0.8516
TAF15	0.8516
VAPB	0.8516
OPTN	0.8516
PPARGC1A	0.8516
UNC13A	0.8516
TARDBP	0.8516
CHMP2B	0.8516
IL36RN	0.8516
UBQLN2	0.8516
MRPS2	0.8516
ANO1	0.8516
GLT8D1	0.8516
AP1S3	0.8516
GM2A	0.8477
HPRT1	0.8473
SRC	0.8456
IMPDH2	0.8426
HSPB8	0.8426
IREB2	0.8396
CYP19A1	0.837
POGLUT1	0.8369
F8	0.8354
DOCK7	0.8337
STING1	0.8313
CD55	0.8307
WFS1	0.8307
STN1	0.8307
SFTPB	0.8263
INVS	0.8198
NPHP4	0.8198
CTSC	0.8183
SIAH1	0.8183
ZNF141	0.8183
KLF13	0.8183
ALDH7A1	0.8179
ATP6V0A1	0.8179
CSNK2B	0.8179
CYBA	0.8179
CYBB	0.8179
DLG1	0.8179
IGSF3	0.8179
PDGFRA	0.8179
TPP2	0.8179
UBB	0.8179
ARHGAP29	0.8179
COBLL1	0.8179
PNKD	0.8179
ARHGEF38	0.8179
SOBP	0.8179
GRHL3	0.8179
PCCA	0.8165
PCCB	0.8165
PHKB	0.8165
C18orf32	0.8165
BCS1L	0.8151
HLCS	0.8151
DNAJC19	0.8151
EIF4G1	0.8148
GALE	0.8148
LCK	0.8148
LEP	0.8148
NUMA1	0.8148
PML	0.8148
PRF1	0.8148
RARA	0.8148
SLC2A3	0.8148
ZBTB16	0.8148
DNAJC13	0.8148
GIGYF2	0.8148
VPS13C	0.8148
VPS35	0.8148
NABP1	0.8148
FIP1L1	0.8148
LRRK2	0.8148
ACTN2	0.8132
DES	0.8132
TTPA	0.8132
PABPN1	0.8132
MTMR2	0.8132
GOSR2	0.8132
SETX	0.8132
APTX	0.8132
GJC2	0.8132
SPTBN4	0.8132
FA2H	0.8132
RNASEH1	0.8132
RASA1	0.8088
CYP7B1	0.8088
SYNE2	0.8088
TMEM43	0.8088
LRRK1	0.8064
COX20	0.8051
LYST	0.8047
MYD88	0.8047
CHP1	0.8042
POT1	0.8042
RNF31	0.8042
CDAN1	0.8042
ESR1	0.8029
LHB	0.8015
SREBF1	0.801
KIF23	0.801
NCDN	0.801
LAMTOR2	0.801
RACGAP1	0.801
SLC39A4	0.801
ASPRV1	0.801
LIPN	0.801
AGXT	0.7966
ALK	0.7966
APOE	0.7966
C4A	0.7966
CCR1	0.7966
DNASE1	0.7966
ELF4	0.7966
ETS1	0.7966
FCGR2B	0.7966
FCGR3B	0.7966
MSH6	0.7966
IGHG1	0.7966
IL12A	0.7966
IRAK1	0.7966
ITGAM	0.7966
MLH1	0.7966
MSH2	0.7966
PDCD1	0.7966
PMS1	0.7966
PMS2	0.7966
SPP1	0.7966
TLR4	0.7966
TNFAIP3	0.7966
TNFSF4	0.7966
UBE2L3	0.7966
KLRC4	0.7966
TNIP1	0.7966
MECR	0.7966
TLR7	0.7966
ERAP1	0.7966
PXK	0.7966
BANK1	0.7966
ARMC5	0.7966
IL23R	0.7966
JAZF1	0.7966
UBAC2	0.7966
IL12A-AS1	0.7966
CRX	0.7932
IMPDH1	0.7932
KCNJ13	0.7932
RPE65	0.7932
TUBB2A	0.7932
TULP1	0.7932
LRAT	0.7932
TUBB4B	0.7932
CRB1	0.7932
AIPL1	0.7932
CFAP45	0.7932
GPSM2	0.7932
VSX1	0.7932
SPATA7	0.7932
DNAH7	0.7932
USP45	0.7932
RDH12	0.7932
LCA5	0.7932
RD3	0.7932
SNORD118	0.7932
ADCY6	0.7918
FBLN1	0.7918
MID2	0.7918
INF2	0.7918
REEP1	0.7918
NECTIN4	0.7918
CRB2	0.7918
SLC46A1	0.791
MEOX1	0.7889
COQ7	0.7867
ATP2A2	0.786
CAST	0.786
CCR6	0.786
CST6	0.786
KRT83	0.786
KRT85	0.786
MB	0.786
PTPN6	0.786
SAT1	0.786
DLG5	0.786
SASH1	0.786
KANK2	0.786
TRPM4	0.786
PERP	0.786
CARD14	0.786
AAGAB	0.786
WNT10A	0.786
COX14	0.786
TRPV3	0.786
RSPO1	0.786
KRT6C	0.786
RBCK1	0.7845
DNAJB4	0.7845
NDUFA12	0.7845
ZNF711	0.7843
CYP3A4	0.7842
FAH	0.7842
LPIN2	0.7842
CCL2	0.7785
TBXT	0.7785
SLC45A1	0.7785
TIMM22	0.7777
THSD1	0.7762
KREMEN1	0.7762
CRYAB	0.7743
MT-TE	0.7743
MYL1	0.7743
SMN1	0.7743
SMN2	0.7743
DHX16	0.7743
MYOT	0.7743
DNAJB6	0.7743
LPIN1	0.7743
MTPAP	0.7743
OBSCN	0.7743
KLC4	0.7743
ADSS1	0.7743
GABRA1	0.7718
PCDH19	0.7718
ADGRV1	0.7718
CYP17A1	0.7615
DDOST	0.7615
GATM	0.7615
HNF4A	0.7615
PHKA2	0.7615
PHKG2	0.7615
PYGL	0.7615
SLC4A1	0.7615
SLC12A1	0.7615
SLC7A7	0.7615
NFKBIL1	0.7602
SLC22A4	0.7602
TLL1	0.7602
RASGRP1	0.7602
SLC34A2	0.7602
CD244	0.7602
THRB	0.7501
KLHL24	0.749
POU3F4	0.7469
MED11	0.7469
ASL	0.7447
CLCNKA	0.7447
LMO1	0.7447
MDH2	0.7447
MT-CYB	0.7447
MT-TN	0.7447
BSND	0.7447
CUBN	0.7447
PHOX2B	0.7447
ARPC1B	0.7447
PANK2	0.7447
HAVCR2	0.7447
EARS2	0.7447
LIN28B	0.7447
MC4R	0.7446
MT-CO2	0.7446
MT-TF	0.7446
MT-TH	0.7446
MT-TQ	0.7446
MT-TS2	0.7446
MT-TW	0.7446
SLC4A4	0.7446
POFUT1	0.7442
PSENEN	0.7442
USH1G	0.7386
TOR1AIP1	0.7358
SACS	0.7358
FLVCR1	0.7358
BTD	0.7345
CLCN1	0.7345
EPHB4	0.7345
ATXN3	0.7345
PRKCG	0.7345
SLC6A3	0.7345
SPTBN2	0.7345
TH	0.7345
CNBP	0.7345
TSPOAP1	0.7345
FBXO7	0.7345
VPS41	0.7345
ANO10	0.7345
LIMS2	0.7345
CIDEC	0.7345
ATCAY	0.7345
FDX2	0.7345
PTRHD1	0.7345
IL10RA	0.7313
LIG1	0.7313
NPHS1	0.7313
TSPYL1	0.7313
DEF6	0.7313
TLR8	0.7313
DCLRE1B	0.7313
ADCY3	0.731
JAK3	0.731
RELB	0.731
ZAP70	0.731
NRXN1	0.7306
RAB5IF	0.7306
OTUD7A	0.7306
SLC25A42	0.7306
ECM1	0.7302
BMP6	0.728
GPR35	0.728
MST1	0.728
SEMA4D	0.728
XIAP	0.7221
F2	0.7221
F7	0.7221
F9	0.7221
F10	0.7221
F11	0.7221
F13A1	0.7221
F13B	0.7221
FGA	0.7221
FGB	0.7221
FGG	0.7221
GFI1	0.7221
LMAN1	0.7221
SERPINE1	0.7221
PLAU	0.7221
SRP19	0.7221
STX3	0.7221
VWF	0.7221
FERMT3	0.7221
MCFD2	0.7221
CDKN2A	0.714
CYP21A2	0.714
CFH	0.714
CD46	0.714
TPI1	0.714
PALLD	0.714
SUGCT	0.714
CAVIN1	0.714
RABL3	0.714
NHLRC2	0.714
HELLPAR	0.714
PKD2	0.7139
HADHA	0.7137
HADHB	0.7137
CHEK2	0.7137
KCNJ10	0.7127
VLDLR	0.7127
SECISBP2	0.7127
ACY1	0.7103
MED13	0.7103
RTN2	0.7092
NDRG1	0.7092
PLEKHG5	0.7092
HTRA1	0.7059
FXN	0.7035
GJB1	0.7035
GYG1	0.7035
DYSF	0.7035
EMILIN1	0.7035
JPH1	0.7035
FGD4	0.7035
TMEM106B	0.6981
NR0B1	0.6919
CYP11A1	0.6919
DNASE2	0.6919
EPB42	0.6919
GALT	0.6919
MAP3K1	0.6919
SLC12A3	0.6919
AKR1D1	0.6919
VAMP7	0.6919
TOM1	0.6919
ATP6V0A4	0.6919
AGK	0.6919
OTULIN	0.6919
LACC1	0.6919
DMD	0.6917
SGCA	0.6917
SPG7	0.6917
SMPX	0.6917
C19orf12	0.6917
PLIN4	0.6917
AFG3L2	0.688
GDAP2	0.688
RNF170	0.688
ARF1	0.6827
NFATC2	0.6827
STX5	0.6827
NADSYN1	0.6827
ALAD	0.6764
GBE1	0.6764
LIPA	0.675
BIRC3	0.6608
CTSH	0.6608
DLST	0.6608
EGFR	0.6608
HCRT	0.6608
IGH	0.6608
MOG	0.6608
P2RY11	0.6608
ADAM17	0.6608
TFRC	0.6608
SLC25A11	0.6608
RIPK1	0.6608
BCL10	0.6608
IKZF1	0.6608
ZNF365	0.6608
SDHAF2	0.6608
TMEM127	0.6608
CASP2	0.6607
TRAF6	0.6584
CAPN1	0.652
B4GALNT1	0.652
MME	0.652
PHKA1	0.652
PRKCSH	0.652
SORD	0.652
SPAST	0.652
ABHD16A	0.652
AP5Z1	0.652
ERLIN1	0.652
SEC63	0.652
FLRT1	0.652
TTC19	0.652
GBA2	0.652
KLC2	0.652
DDHD1	0.652
HYCC1	0.652
VMA21	0.652
APOA1	0.6519
APOA2	0.6519
APOB	0.6519
FASLG	0.6519
C1QB	0.6519
CASP10	0.6519
DNASE1L3	0.6519
EPHX2	0.6519
GALNT3	0.6519
IL12RB1	0.6519
ITGA6	0.6519
LDLR	0.6519
LRP6	0.6519
SERPINF2	0.6519
POU2AF1	0.6519
SPIB	0.6519
TNNC2	0.6519
TSC1	0.6519
TSC2	0.6519
UROD	0.6519
TNFSF15	0.6519
PPP1R17	0.6519
ABCG8	0.6519
MMEL1	0.6519
SHARPIN	0.6519
NLRP12	0.6519
PCSK9	0.6519
CACNA1D	0.6442
CLCN2	0.6442
IL6R	0.6442
PRKN	0.6442
PIK3CG	0.6442
PLCG2	0.6442
RNH1	0.6442
SCP2	0.6442
PARK7	0.6442
MDFIC	0.6442
PRDM12	0.6442
PINK1	0.6442
AMBN	0.6435
AMELX	0.6435
DSPP	0.6435
HOXC13	0.6435
MYO5A	0.6435
MYO7A	0.6435
PAX9	0.6435
SLC20A2	0.6435
TGFA	0.6435
SUMO1	0.6435
USH2A	0.6435
GPR68	0.6435
AXIN2	0.6435
CLDN1	0.6435
XPR1	0.6435
MMP20	0.6435
KLK4	0.6435
USH1C	0.6435
ENAM	0.6435
CIB2	0.6435
SLCO1B1	0.6435
TRAF3IP2	0.6435
WHRN	0.6435
CNNM4	0.6435
SLCO1B3	0.6435
MYORG	0.6435
JAM2	0.6435
SMOC2	0.6435
GREM2	0.6435
CLEC7A	0.6435
PCDH15	0.6435
PDZD7	0.6435
SP6	0.6435
ESPN	0.6435
IL17RC	0.6435
RELT	0.6435
ACP4	0.6435
IL17F	0.6435
SLC24A4	0.6435
CMPK2	0.6435
CLDN19	0.6435
ODAPH	0.6435
WDR72	0.6435
FAM83H	0.6435
AMTN	0.6435
NCKAP1L	0.6431
HOXA11	0.6431
KRT9	0.6431
TDO2	0.6431
FAM13A	0.6431
ATL3	0.6431
ASPN	0.6431
SMARCAD1	0.6431
OPA3	0.6431
CIBAR1	0.6431
KIAA0825	0.6431
EIF2AK4	0.6431
SFTPA1	0.6431
MUC5B	0.6431
SFTPA2	0.6431
ESR2	0.6214
IL12B	0.6214
MUTYH	0.6214
NPAT	0.6214
SRSF2	0.6214
MLX	0.6214
TJP2	0.6214
FOXP3	0.6214
TET2	0.6214
SEMA4A	0.6214
HSD3B7	0.6214
HARS1	0.6166
HSPB1	0.6166
ITPR3	0.6166
PMP2	0.6166
RNF6	0.6166
RAB7A	0.6166
PDXK	0.6166
GBF1	0.6166
KIF3B	0.6166
DLEC1	0.6166
NT5C2	0.6166
DCAF8	0.6166
SLURP1	0.6166
GNB4	0.6166
COA7	0.6166
LRSAM1	0.6166
CPT1C	0.6166
LDLRAP1	0.6149
ABCG5	0.6149
TIMM8A	0.6108
TYROBP	0.6108
COL14A1	0.6108
SPTLC2	0.6108
TFG	0.6108
TRIM2	0.6108
KLHL9	0.6108
ABCB7	0.6058
CA8	0.6058
GDNF	0.6058
GHRHR	0.6058
GHSR	0.6058
GRM1	0.6058
HADH	0.6058
MT-RNR1	0.6058
MT-TK	0.6058
MT-TP	0.6058
COXFA4	0.6058
NFE2L2	0.6058
TRH	0.6058
TRHR	0.6058
UBE4A	0.6058
ABCB6	0.6058
MAST1	0.6058
TACO1	0.6058
ATP8A2	0.6058
PTCD3	0.6058
ELP2	0.6058
CLMP	0.6058
MCM9	0.6058
SOHLH1	0.6058
SPINK1	0.6045
CTRC	0.6045
ZNFX1	0.6045
PSTPIP1	0.5991
STS	0.5966
FGF13	0.5966
HOXD10	0.5966
MTAP	0.5966
CPA6	0.5966
STX1B	0.5966
GLRA1	0.5901
GLRB	0.5901
SLC6A5	0.5901
GPHN	0.5901
LHCGR	0.5889
MC2R	0.5889
TXNRD2	0.5889
SLC9A1	0.5848
DCAF17	0.5845
GPRASP2	0.5845
ABCA1	0.5741
ADH1C	0.5741
SERPING1	0.5741
CLCN6	0.5741
COX6A2	0.5741
CP	0.5741
FTL	0.5741
GSN	0.5741
HPCA	0.5741
ITGB2	0.5741
KCNQ3	0.5741
MANBA	0.5741
MT-TT	0.5741
POU3F3	0.5741
PPP2R2B	0.5741
PTPA	0.5741
PYGM	0.5741
SAA1	0.5741
ATXN1	0.5741
ATXN8OS	0.5741
TBP	0.5741
TEK	0.5741
TGFBI	0.5741
STX11	0.5741
CACNA1I	0.5741
CACNA2D2	0.5741
SNCAIP	0.5741
NOP56	0.5741
PDE10A	0.5741
PRDX3	0.5741
KCNH5	0.5741
CCDC174	0.5741
PRKAG2	0.5741
RMND1	0.5741
THAP1	0.5741
TRMU	0.5741
NAXD	0.5741
FERRY3	0.5741
ANO3	0.5741
IRF2BPL	0.5741
ELOVL1	0.5741
KCTD17	0.5741
SLC19A3	0.5741
LNPK	0.5741
VMA22	0.5741
TUBB6	0.5741
TICAM1	0.5741
HID1	0.5741
COA6	0.5741
ATXN8	0.5741
CALR	0.5726
NUP62	0.5726
UNC45B	0.5726
KCNJ18	0.5726
KRIT1	0.5694
NT5E	0.5694
PHKG1	0.5694
SOCS1	0.5694
TBX18	0.5694
NEMF	0.5694
NTN1	0.5694
DNAL4	0.5694
SLC26A1	0.5694
PDCD10	0.5694
MAPKBP1	0.5694
COQ2	0.5694
COQ6	0.5694
OXR1	0.5694
SLC2A9	0.5694
TMEM63C	0.5694
FLAD1	0.5694
CCM2	0.5694
SLITRK2	0.5694
WNT3A	0.5694
SLC22A12	0.5694
MYO1H	0.5694
KPNA3	0.5593
RFC1	0.5593
ARL6IP1	0.5593
ABHD12	0.5593
DARS2	0.5593
MYH14	0.5593
FITM2	0.5593
CCDC88C	0.5593
DNAJC3	0.5451
DARS1	0.537
HEXA	0.537
MT-ND4L	0.537
ACACA	0.5361
ARG1	0.5361
C1QBP	0.5361
COL4A2	0.5361
COX6B1	0.5361
MMUT	0.5361
NDUFA10	0.5361
PCSK1	0.5361
POMC	0.5361
SCO1	0.5361
HNF1A	0.5361
TFAM	0.5361
TIAM1	0.5361
TNNI3	0.5361
TNNT2	0.5361
UQCRFS1	0.5361
WNT7B	0.5361
TSFM	0.5361
MTO1	0.5361
TRNT1	0.5361
SAR1B	0.5361
SHQ1	0.5361
LGR4	0.5361
GUF1	0.5361
GTPBP3	0.5361
SFXN4	0.5361
SLC30A7	0.5361
CISD2	0.5361
UQCC3	0.5361
GDF2	0.535
PTGER2	0.535
PTPN14	0.535
ABCA5	0.535
TBX21	0.535
NUAK2	0.535
ADAMTS18	0.535
DRD2	0.5275
GNAL	0.5275
HABP2	0.5275
PSEN1	0.5275
TLR3	0.5275
PRKRA	0.5275
SGCE	0.5275
CIZ1	0.5275
VPS16	0.5275
UNC93B1	0.5275
NAXE	0.5275
TMEM151A	0.5275
TGM6	0.5275
ACTN1	0.5185
AXL	0.5185
CEBPE	0.5185
CPN1	0.5185
EPOR	0.5185
ETV6	0.5185
FYB1	0.5185
GP1BA	0.5185
GP9	0.5185
HCK	0.5185
HPS1	0.5185
ITGA2B	0.5185
ITGB3	0.5185
SH2D1A	0.5185
MST1R	0.5185
MYH9	0.5185
PLCG1	0.5185
PRKACG	0.5185
PTPRJ	0.5185
TBXA2R	0.5185
TPM4	0.5185
UNG	0.5185
UQCRH	0.5185
GFI1B	0.5185
FCGR2C	0.5185
ARHGEF1	0.5185
LGI1	0.5185
TRANK1	0.5185
SRA1	0.5185
TSHZ1	0.5185
RASGRP2	0.5185
SLC27A4	0.5185
CORO1A	0.5185
HPS5	0.5185
NBEAL2	0.5185
ARL2BP	0.5185
GP6	0.5185
GIMAP5	0.5185
AICDA	0.5185
BLOC1S5	0.5185
MICAL1	0.5185
P2RY12	0.5185
HPS6	0.5185
APOLD1	0.5185
DTNBP1	0.5185
HPS3	0.5185
HPS4	0.5185
SLFN14	0.5185
BLOC1S3	0.5185
CAV3	0.507
PDK3	0.507
TIA1	0.507
HSPB3	0.507
HNRNPDL	0.507
LDB3	0.507
FBXO38	0.507
HMGCR	0.4952
TNR	0.4952
XK	0.4952
TCAP	0.4952
CEP126	0.4952
ADRA2A	0.4767
APOA4	0.4767
FXYD2	0.4767
ATP2A1	0.4767
BAAT	0.4767
CALCR	0.4767
CAMLG	0.4767
AP2S1	0.4767
COPA	0.4767
FRZB	0.4767
GRID2	0.4767
HBG1	0.4767
HBG2	0.4767
HLA-C	0.4767
MTHFD1	0.4767
MUC1	0.4767
NPPA	0.4767
PFKM	0.4767
PRLR	0.4767
SCN5A	0.4767
SLC10A1	0.4767
TF	0.4767
TFR2	0.4767
THBS2	0.4767
TNXB	0.4767
UMOD	0.4767
NR4A3	0.4767
PDLIM4	0.4767
GCM2	0.4767
NHERF1	0.4767
ABCG2	0.4767
SLC17A3	0.4767
PIP5K1C	0.4767
SLC40A1	0.4767
ASCC1	0.4767
IRAK4	0.4767
DNAJB11	0.4767
ADCY10	0.4767
PSMG2	0.4767
ALPK3	0.4767
ZNF687	0.4767
HAMP	0.4767
NAF1	0.4767
HJV	0.4767
FCSK	0.4767
MIR2861	0.4767
ACAT1	0.4656
ASCL1	0.4656
BCKDHA	0.4656
CAD	0.4656
COX10	0.4656
CPS1	0.4656
CYP24A1	0.4656
HSD11B1	0.4656
IVD	0.4656
MPI	0.4656
MT-TC	0.4656
MT-TV	0.4656
NDUFB8	0.4656
OTC	0.4656
OXCT1	0.4656
SLC25A3	0.4656
ATXN7	0.4656
SLC22A5	0.4656
TCN2	0.4656
SLC25A15	0.4656
ETHE1	0.4656
AMACR	0.4656
TKFC	0.4656
MMADHC	0.4656
ACAD9	0.4656
NDUFA13	0.4656
MRPL39	0.4656
TRMT10C	0.4656
SARS2	0.4656
MCCC1	0.4656
LYRM4	0.4656
JPH3	0.4656
AARS2	0.4656
MCCC2	0.4656
ZNRF3	0.4656
COA8	0.4656
MCEE	0.4656
LYRM7	0.4656
TAMM41	0.4656
MMAA	0.4656
MMAB	0.4656
APP	0.4571
CPA1	0.4571
PRSS1	0.4571
PRSS2	0.4571
PSMB9	0.4571
PTH	0.4571
STAT2	0.4571
ISG15	0.4571
RRAGD	0.4571
COLGALT1	0.4571
CYP2U1	0.4571
ATOH7	0.4571
ACTC1	0.4555
AMPD1	0.4555
AMPD3	0.4555
ATP1A1	0.4555
ATP5MC3	0.4555
CD59	0.4555
COX6A1	0.4555
SARDH	0.4555
DNAJB2	0.4555
IFRD1	0.4555
LAMP2	0.4555
MAG	0.4555
MYH6	0.4555
NDUFA9	0.4555
PLIN1	0.4555
VEGFC	0.4555
EIF2B3	0.4555
EIF2B2	0.4555
SLC33A1	0.4555
LITAF	0.4555
POPDC1	0.4555
SCN11A	0.4555
FASTKD2	0.4555
CCT5	0.4555
ZFYVE26	0.4555
ATXN10	0.4555
DHH	0.4555
UBAP1	0.4555
REEP2	0.4555
SPG21	0.4555
DPM3	0.4555
TDP1	0.4555
DNAJC12	0.4555
COQ8A	0.4555
SCYL1	0.4555
WDR48	0.4555
POPDC3	0.4555
ARV1	0.4555
TARS2	0.4555
REPS1	0.4555
MLIP	0.4555
ARSI	0.4555
ACTN4	0.4483
ALDH1A3	0.4483
ANGPT1	0.4483
ARHGDIA	0.4483
RHOH	0.4483
CACNB4	0.4483
CAT	0.4483
CD27	0.4483
CD151	0.4483
COL4A3	0.4483
CSTB	0.4483
CYP1B1	0.4483
DRD5	0.4483
DSC3	0.4483
DSG3	0.4483
EMP2	0.4483
F12	0.4483
FGF5	0.4483
GAS2	0.4483
GCGR	0.4483
HOXA2	0.4483
ITK	0.4483
KNG1	0.4483
KRT4	0.4483
KRT81	0.4483
KRT86	0.4483
LPL	0.4483
LYZ	0.4483
TACSTD2	0.4483
MAT1A	0.4483
MC1R	0.4483
KITLG	0.4483
MYC	0.4483
MYO1E	0.4483
MYOC	0.4483
PLCD1	0.4483
PTPRO	0.4483
RELA	0.4483
RORC	0.4483
RPA1	0.4483
RPL21	0.4483
SNRPE	0.4483
ST14	0.4483
TSPAN7	0.4483
TRPC6	0.4483
TYR	0.4483
TYRP1	0.4483
XPNPEP2	0.4483
NPHS2	0.4483
APOL1	0.4483
JRK	0.4483
SELENBP1	0.4483
CLDN10	0.4483
TECR	0.4483
GNA14	0.4483
NUP93	0.4483
LRIG2	0.4483
MAGI2	0.4483
WDR1	0.4483
IL18BP	0.4483
LPAR6	0.4483
IRF9	0.4483
YAP1	0.4483
AVIL	0.4483
VAX1	0.4483
NUP205	0.4483
NUP160	0.4483
DAAM2	0.4483
CD2AP	0.4483
KIF4A	0.4483
GAPVD1	0.4483
MYOF	0.4483
RAX	0.4483
PLCE1	0.4483
ANKFY1	0.4483
ANLN	0.4483
TRIM44	0.4483
TBC1D8B	0.4483
TENM3	0.4483
HR	0.4483
STARD7	0.4483
HPSE2	0.4483
TEKT3	0.4483
HS3ST6	0.4483
MLPH	0.4483
EPS8L3	0.4483
COQ8B	0.4483
ARHGAP24	0.4483
LTV1	0.4483
KRT71	0.4483
EFHC1	0.4483
KRT25	0.4483
DSG4	0.4483
APCDD1	0.4483
TMPRSS6	0.4483
LIPH	0.4483
HRURF	0.4483
HLA-DRA	0.4113
HOXA1	0.4113
IGFBP7	0.4113
BEST1	0.4113
PRPF3	0.4113
C3orf52	0.4113
CTR9	0.405
TRIM28	0.405
POU6F2	0.405
GRN	0.4018
IRF3	0.4018
AQP2	0.3543
AVPR2	0.3543
CASP8	0.3543
GPD1	0.3543
GYS2	0.3543
HSD11B2	0.3543
JAK1	0.3543
MYO5B	0.3543
NRTN	0.3543
DAP3	0.3543
IRS4	0.3543
ABCB11	0.3543
SEMA3C	0.3543
SLC19A2	0.3543
GPR161	0.3543
THG1L	0.3543
SLC25A36	0.3543
NLRC4	0.3543
JAGN1	0.3543
UROC1	0.3543
SEMA3D	0.3543
AQP5	0.3394
CSTA	0.3394
CTSB	0.3394
DSC2	0.3394
FLG	0.3394
KRT2	0.3394
LORICRIN	0.3394
TUFT1	0.3394
SERPINB7	0.3394
TGM5	0.3394
CIB1	0.3394
