gene	sim_score
NDUFAF1	0.5792
TIMMDC1	0.5792
FOXRED1	0.5792
NDUFAF5	0.5792
NUBPL	0.5792
GFM1	0.5792
NDUFAF2	0.5792
NDUFA11	0.5792
NDUFAF8	0.5792
NDUFS7	0.5792
MED25	0.5779
SPOP	0.5749
SUPT16H	0.5749
PERCC1	0.5749
ALDH3A2	0.5736
CHD4	0.5736
LTBP2	0.5736
SIX6	0.5736
PCNA	0.5736
SNRPB	0.5736
SRY	0.5736
ELOVL4	0.5736
TRIP4	0.5736
CRTAP	0.5736
FBLN5	0.5736
COQ4	0.5736
OSGEP	0.5736
EEFSEC	0.5736
STAC3	0.5736
PCSK1	0.5676
POMC	0.5676
SERPINH1	0.5648
CDH3	0.5648
COL6A2	0.5648
GRB10	0.5648
GRIA3	0.5648
OCA2	0.5648
PIGH	0.5648
EXOSC9	0.5648
SATB1	0.5648
USP7	0.5648
LAGE3	0.5648
TPRKB	0.5648
YRDC	0.5648
GFM2	0.5648
GON7	0.5648
GORAB	0.5648
TP53RK	0.5648
LRP4	0.5621
RYR3	0.5621
SUZ12	0.5621
ZDHHC9	0.5621
UPF3B	0.5621
RNF135	0.5621
STRADA	0.5621
TMEM218	0.5621
TCF20	0.5607
PLAA	0.5607
ASH1L	0.5607
RARS2	0.5607
NSRP1	0.5607
SLC25A46	0.5607
NACC1	0.5607
AP1S1	0.5606
DCX	0.5598
ARPC4	0.5598
CFC1	0.5586
CLXN	0.5586
SLC25A1	0.5568
AKT2	0.5538
COX5A	0.5538
EARS2	0.5538
EEF1D	0.5511
IQCB1	0.5468
PHYH	0.5454
PIBF1	0.5454
CC2D2A	0.5454
ALG14	0.5412
NDUFA2	0.5401
LIPE	0.5383
CNTN1	0.5344
FBN2	0.5344
LAMA2	0.5344
NPR3	0.5344
NKAP	0.5344
AIRE	0.5322
CENPF	0.5322
DNAH5	0.5322
DRC4	0.5322
RPGR	0.5322
SPAG1	0.5322
WNT3	0.5322
NME5	0.5322
DNAH11	0.5322
DNAAF11	0.5322
DNAH1	0.5322
DNAI1	0.5322
B9D1	0.5322
STK36	0.5322
NME8	0.5322
ZMYND10	0.5322
HYDIN	0.5322
TTC12	0.5322
CCDC40	0.5322
ODAD2	0.5322
DNAAF2	0.5322
CFAP298	0.5322
RPGRIP1	0.5322
DNAI2	0.5322
TCTN1	0.5322
TXNDC15	0.5322
TCTN2	0.5322
SPEF2	0.5322
DNAL1	0.5322
RSPH3	0.5322
CFAP300	0.5322
CFAP74	0.5322
DRC2	0.5322
RSPH1	0.5322
DRC1	0.5322
ODAD1	0.5322
LRRC56	0.5322
ODAD3	0.5322
DNAAF1	0.5322
DNAAF6	0.5322
DNAAF4	0.5322
CFAP221	0.5322
GAS2L2	0.5322
MCIDAS	0.5322
DNAAF3	0.5322
DNAJB13	0.5322
DNAAF19	0.5322
ARSL	0.5304
COX7B	0.5304
CUX1	0.5304
EIF4A2	0.5304
ERF	0.5304
BPTF	0.5304
FOXC1	0.5304
HCCS	0.5304
IGBP1	0.5304
KDR	0.5304
MEIS2	0.5304
MGP	0.5304
MID1	0.5304
PAFAH1B1	0.5304
PAH	0.5304
SNRPN	0.5304
ZNF148	0.5304
KAT6A	0.5304
TRRAP	0.5304
H4C3	0.5304
MAPKAPK5	0.5304
SNAP29	0.5304
SEMA3E	0.5304
TOPORS	0.5304
CWC27	0.5304
WBP4	0.5304
SPECC1L	0.5304
PGAP2	0.5304
SETD2	0.5304
GMPPA	0.5304
RDH11	0.5304
DBR1	0.5304
LARP7	0.5304
SMG8	0.5304
PIGV	0.5304
VAC14	0.5304
VPS35L	0.5304
CPLANE1	0.5304
FTO	0.5304
WLS	0.5304
PIGO	0.5304
CEP295	0.5304
UBE3B	0.5304
PGAP3	0.5304
FRA10AC1	0.5304
EBF3	0.5304
PIGW	0.5304
CTU2	0.5304
MTM1	0.5257
PYROXD1	0.5257
MEGF10	0.5257
SYT2	0.5257
CTSC	0.5244
ARCN1	0.5233
CACNA1A	0.5233
CAMK2A	0.5233
MYH8	0.5233
SLC6A8	0.5233
TBX3	0.5233
UBE3A	0.5233
UBE3C	0.5233
SEC31A	0.5233
TBX22	0.5233
THOC2	0.5233
PRR12	0.5233
BUD13	0.5233
KIF3B	0.5226
SCYL1	0.5226
KIF1A	0.5219
BMP1	0.5219
CDC6	0.5219
EPB41L1	0.5219
GRIA4	0.5219
L1CAM	0.5219
ORC1	0.5219
PLOD2	0.5219
PPIB	0.5219
SLC1A2	0.5219
YWHAG	0.5219
LARGE1	0.5219
TUBB3	0.5219
TRAK1	0.5219
KIF26A	0.5219
EXOSC3	0.5219
P3H1	0.5219
CDT1	0.5219
SLC10A7	0.5219
PHF6	0.5219
GSC	0.5219
SPTSSA	0.5219
IBA57	0.5219
SLC35B2	0.5219
HCN1	0.5219
WNT7B	0.5219
CACNA1B	0.5217
GRIN2A	0.5217
GRM7	0.5217
IL11RA	0.5217
IPW	0.5217
RNF2	0.5217
SIM1	0.5217
PPM1D	0.5217
HERC2	0.5217
KIAA0586	0.5217
KATNIP	0.5217
NPAP1	0.5217
PRMT7	0.5217
TBC1D23	0.5217
MBD5	0.5217
SHROOM4	0.5217
PWAR1	0.5217
SNORD115-1	0.5217
MIA3	0.5217
MIR140	0.5217
PWRN1	0.5217
SNORD116-1	0.5217
CCDC28B	0.5214
AP1B1	0.514
ALDH1A2	0.5137
EN1	0.5119
NR5A1	0.5095
LIAS	0.5095
SDHAF1	0.5095
COX11	0.5082
SCO1	0.5034
TSFM	0.5034
LHX1	0.5003
NADK2	0.5003
CYP27A1	0.5
SOX18	0.4981
FRAS1	0.4981
FREM2	0.4981
ALX3	0.4943
ATN1	0.4943
GLUL	0.4943
H3-3A	0.4943
KCNJ8	0.4943
PPP2R1A	0.4943
TFAP2B	0.4943
ALX1	0.4943
MSL3	0.4943
TRIM33	0.4943
KLHL7	0.4943
THOC6	0.4943
TBCK	0.4943
RSPO2	0.4943
ACAN	0.4941
AHSG	0.4941
BMPR1B	0.4941
COX4I1	0.4941
FSHB	0.4941
GNRH1	0.4941
GNRHR	0.4941
IGF1	0.4941
ITGB6	0.4941
KISS1	0.4941
NHLH2	0.4941
NPR2	0.4941
PITX1	0.4941
RAP1GDS1	0.4941
SHOX	0.4941
SMS	0.4941
TAC3	0.4941
TCF12	0.4941
TNNI2	0.4941
TNNT3	0.4941
GDF5	0.4941
AP4M1	0.4941
NOG	0.4941
ECEL1	0.4941
PUM1	0.4941
KIF14	0.4941
HUWE1	0.4941
AP4B1	0.4941
PLK4	0.4941
AP4S1	0.4941
MAN1B1	0.4941
CHSY1	0.4941
RAB18	0.4941
CEP152	0.4941
MESD	0.4941
AP4E1	0.4941
NSMF	0.4941
FBXL3	0.4941
DONSON	0.4941
NIN	0.4941
NANS	0.4941
BPNT2	0.4941
ACER3	0.4941
SMPD4	0.4941
CPAP	0.4941
FAM20C	0.4941
ADGRG6	0.4941
ZNF335	0.4941
LMBR1	0.4941
ATRIP	0.4941
KISS1R	0.4941
COL27A1	0.4941
ODC1	0.4913
PSMD12	0.4913
PNKP	0.4913
KMT5B	0.4913
WAC	0.4913
PACS1	0.4913
ZSWIM6	0.4913
SLC25A22	0.4913
GPD1	0.4885
MYO5B	0.4885
REV3L	0.4856
VARS1	0.4856
PLA2G6	0.4856
ZNHIT3	0.4856
RIC1	0.4856
RFX7	0.4856
PIGU	0.4856
TNNT1	0.4841
SPINT2	0.4841
GRIP1	0.4841
MDFIC	0.4841
MCOLN1	0.4841
POU3F4	0.484
ADAMTS17	0.484
MED11	0.484
VRK1	0.4828
CNTNAP1	0.4828
AIMP1	0.4828
MAMLD1	0.4828
EXOSC8	0.4828
AGTPBP1	0.4828
MECR	0.4828
GPT2	0.4828
MTRFR	0.4828
VPS51	0.4825
FGF3	0.4825
GNAO1	0.4825
KCNA1	0.4825
MSX1	0.4825
NEUROD2	0.4825
PRKAR1B	0.4825
NECTIN1	0.4825
PIGQ	0.4825
CPSF3	0.4825
TASP1	0.4825
CHD8	0.4825
ZNF668	0.4825
SIK1	0.4825
HEPACAM	0.4813
CHRNA7	0.4801
DHX9	0.4801
HIC1	0.4801
PDE6D	0.4801
CAPN15	0.4801
YWHAE	0.4801
EFTUD2	0.4801
STAMBP	0.4801
TXNL4A	0.4801
MAPRE2	0.4801
EXOSC2	0.4801
MACF1	0.4801
SH2B1	0.4801
KIFBP	0.4801
INTS1	0.4801
METTL5	0.4801
RLIM	0.4801
TMEM53	0.4801
PGAP1	0.4801
ARSK	0.4801
FLCN	0.4801
TUBB	0.4801
FAM149B1	0.4801
MYMX	0.4801
ASNS	0.4788
AVP	0.4788
EEF1A2	0.4788
FOXG1	0.4788
HNRNPC	0.4788
AFF3	0.4788
MOCS1	0.4788
MOCS2	0.4788
SYNGAP1	0.4788
PIGB	0.4788
ZBTB18	0.4788
PAICS	0.4788
CLP1	0.4788
ZNF292	0.4788
CDK19	0.4788
AGO1	0.4788
ACTL6B	0.4788
FAR1	0.4788
UQCC2	0.4788
TULP3	0.4761
TFAM	0.4737
MTO1	0.4737
CEP164	0.471
TRAF3IP1	0.471
INVS	0.471
TTC21B	0.471
DEGS1	0.469
HIKESHI	0.469
BTD	0.4675
CLDN1	0.4675
MT-TV	0.4642
SLC22A5	0.4642
LYRM4	0.4642
CFAP52	0.4611
TG	0.4569
TPO	0.4569
DUOX2	0.4569
DAP3	0.4568
GOLGA2	0.455
HERC1	0.455
GTPBP2	0.455
FOXF1	0.4543
DDX11	0.4525
FGF12	0.4525
FOSL2	0.4525
LRRC32	0.4525
KRT10	0.4525
NDUFA8	0.4525
PAX6	0.4525
PLCB4	0.4525
POLH	0.4525
ROBO1	0.4525
SHMT2	0.4525
AAAS	0.4525
PPFIBP1	0.4525
TTI1	0.4525
WNT4	0.4525
PRDM13	0.4525
NAA60	0.4525
SELENOI	0.4525
NUS1	0.4525
USF3	0.4525
KLLN	0.4525
GPIHBP1	0.4494
YY1AP1	0.4448
CHD3	0.444
CHN1	0.444
CLIC2	0.444
PAX3	0.444
CHMP1A	0.444
SOX5	0.444
SYT1	0.444
PTCH2	0.444
CEP104	0.444
KDM5B	0.444
DCPS	0.444
SCYL2	0.444
BLTP1	0.444
SCARF2	0.444
AR	0.4437
CHD1	0.4437
NDN	0.4437
PKP1	0.4437
PSPH	0.4437
TCEAL1	0.4437
TECPR2	0.4437
CLTRN	0.4437
KMT2C	0.4437
LGI3	0.4437
SLC6A19	0.4437
ZFP57	0.4437
CDH11	0.4427
GAD1	0.4427
PPP1R12A	0.4427
PAX7	0.4427
SLC6A9	0.4427
UCHL1	0.4427
SLC12A6	0.4427
GDF11	0.4427
DHX30	0.4427
KCNK9	0.4427
TENT5A	0.4427
EIF4G1	0.441
GABRA3	0.441
HIVEP2	0.441
MIPEP	0.441
SNCA	0.441
RHOBTB2	0.441
DNAJC13	0.441
GIGYF2	0.441
VPS35	0.441
MRPS14	0.441
SNIP1	0.441
LRRK2	0.441
KICS2	0.441
CFAP45	0.4405
NUDT2	0.4396
GNAI1	0.4396
HTT	0.4396
SLC2A3	0.4396
DICER1	0.4396
SRRM2	0.4396
TNPO2	0.4396
HECTD4	0.4396
COX8A	0.4387
KDSR	0.4387
GJB3	0.4387
GM2A	0.4387
GJB4	0.4387
GLYCTK	0.4387
PRG4	0.4376
MMP21	0.4362
LHCGR	0.4361
MPC1	0.4357
RMND1	0.4357
CIDEC	0.4357
TMEM94	0.4348
CYP11A1	0.4337
MAP3K1	0.4337
VAMP7	0.4337
WIPI2	0.4337
TRH	0.4323
GZF1	0.4323
TJP2	0.4318
MCCC1	0.4318
GOT2	0.43
RFX6	0.4272
SLC25A20	0.422
PCK1	0.422
VPS4A	0.422
JAM3	0.422
RORC	0.4209
MYO5A	0.4201
SH3BP2	0.4201
ASS1	0.4177
UCP2	0.4177
MRPL3	0.4177
GALM	0.4177
AP1G1	0.4164
GNAI3	0.4164
KRT83	0.4164
MMP14	0.4164
COLQ	0.4164
SF3B2	0.4164
CADM3	0.4164
PERP	0.4164
TRPV3	0.4164
KIF22	0.4161
P4HB	0.4161
PTHLH	0.4161
TAF13	0.4161
TBX15	0.4161
CTDP1	0.4161
COPB2	0.4161
SEC24D	0.4161
TBR1	0.4161
POP1	0.4161
ANKLE2	0.4161
GPKOW	0.4161
MYL11	0.4161
RBM28	0.4161
TMEM38B	0.4161
RNPC3	0.4161
ZNF407	0.4161
FLVCR2	0.4161
FKBP10	0.4161
CCDC134	0.4161
RAB33B	0.4161
SGMS2	0.4161
IFITM5	0.4161
CHRM3	0.4133
KCNQ2	0.4133
HIBCH	0.4133
NFU1	0.4133
ANO1	0.4133
SLC12A5	0.4133
CHAT	0.4076
CHRNB1	0.4076
CHRNE	0.4076
MYO9A	0.4076
SNAP25	0.4076
VAMP1	0.4076
WASF1	0.4076
TNRC6B	0.4076
SEPSECS	0.4076
SPTBN4	0.4076
SLC5A7	0.4076
REEP1	0.4076
ATAD1	0.4076
RNU12	0.4076
CHAMP1	0.4076
TSEN54	0.4076
AGRN	0.4076
MRPL39	0.4074
FOXC2	0.4061
ITGA6	0.4061
SLC6A17	0.4061
GIPC1	0.4046
RILPL1	0.4046
NUTM2B-AS1	0.4046
COX15	0.4033
SLCO1B1	0.4033
TRAF3IP2	0.4033
SLCO1B3	0.4033
CLEC7A	0.4033
IL17RC	0.4033
IL17F	0.4033
SMAD6	0.4026
BNC1	0.4024
IGFALS	0.4024
IHH	0.4024
KIF5C	0.4024
MSH4	0.4024
BMP15	0.4024
KDELR2	0.4024
EXOC6B	0.4024
SPIDR	0.4024
PSMC3IP	0.4024
ROBO3	0.4024
SIL1	0.4024
ZSWIM7	0.4024
POLR3H	0.4024
FIGLA	0.4024
ATP1A2	0.4022
ATP1A3	0.4022
CPE	0.4022
DLX5	0.4022
FRA16E	0.4022
HNRNPU	0.4022
ATP9A	0.4022
SLC30A9	0.4022
SZT2	0.4022
HAAO	0.4022
RIGI	0.4022
FZR1	0.4022
MIR17HG	0.4022
ADARB1	0.4008
AMPD2	0.4008
BDNF	0.4008
CHKA	0.4008
CLTC	0.4008
DNM1	0.4008
DTYMK	0.4008
GABRA2	0.4008
GABRA5	0.4008
GABRB2	0.4008
GRIN2D	0.4008
KCNA2	0.4008
KCNB1	0.4008
KCNC2	0.4008
NTRK2	0.4008
SCN3A	0.4008
AP3B2	0.4008
MBTPS1	0.4008
GABBR2	0.4008
SV2A	0.4008
TUBB4A	0.4008
ATG7	0.4008
MTHFS	0.4008
CELF2	0.4008
CNKSR2	0.4008
NECAP1	0.4008
LYSET	0.4008
CYFIP2	0.4008
POLR3K	0.4008
DALRD3	0.4008
UBA5	0.4008
SLC13A5	0.4008
TUBB2B	0.4008
PHLDB1	0.4007
PLCB1	0.3996
PDSS1	0.3996
MRPS16	0.3978
TMEM106B	0.3978
CERS3	0.3972
PNPLA1	0.3972
MC4R	0.3945
PPP1R13L	0.3944
PI4K2A	0.3908
PCK2	0.3896
COX14	0.3892
COQ9	0.3884
ELAC2	0.3884
MTFMT	0.3884
DPYS	0.3871
EPRS1	0.3871
NTNG1	0.3871
UFM1	0.3871
MFF	0.3871
MRPS25	0.3871
ISCA1	0.3871
YIF1B	0.3871
TRAPPC6B	0.3871
NAT8L	0.3871
BCKDHA	0.3853
CYP7A1	0.3853
NEUROG3	0.3853
ACSL5	0.3853
KMT2E	0.3789
HJV	0.3779
KIDINS220	0.377
MC1R	0.3735
ARL3	0.3732
CHUK	0.3732
CTSD	0.3732
FGF10	0.3732
ITGA3	0.3732
MAB21L1	0.3732
PLCB3	0.3732
PLXNA1	0.3732
KDM5A	0.3732
SNAI2	0.3732
AKT3	0.3732
GLMN	0.3732
WDR37	0.3732
C2CD3	0.3732
AGO2	0.3732
AHI1	0.3732
ZNF462	0.3732
TRPM3	0.3732
RAB34	0.3732
KAT8	0.3732
ADAMTSL1	0.3732
C12orf57	0.3732
ADSL	0.373
DYNC1I2	0.373
DOCK3	0.373
EIF2S3	0.373
AFF2	0.373
KCNMA1	0.373
MDH1	0.373
PAK3	0.373
PPM1B	0.373
RPS23	0.373
SPR	0.373
TAF6	0.373
WARS1	0.373
H4C11	0.373
HDAC6	0.373
SIX2	0.373
CIT	0.373
WASHC4	0.373
POC1A	0.373
TUBGCP4	0.373
PCLO	0.373
EXOSC1	0.373
INTS11	0.373
LINS1	0.373
THUMPD1	0.373
FRMD4A	0.373
CDK5RAP2	0.373
KNL1	0.373
CAMKMT	0.373
LAS1L	0.373
TUBGCP6	0.373
WDR62	0.373
JAG2	0.3661
TNNC2	0.3661
DLG5	0.3661
SNUPN	0.3661
SPEG	0.3661
FBXW11	0.3661
POMT2	0.3661
GDAP1	0.3661
ADAMTSL4	0.3661
ERGIC1	0.3661
PRUNE1	0.3661
WNK1	0.3661
POMK	0.3661
COL25A1	0.3661
ADSS1	0.3661
ADAMTS15	0.3661
TET3	0.3661
BRAT1	0.3661
VPS50	0.3652
ADCY6	0.3647
CFL2	0.3647
GFPT1	0.3647
H1-4	0.3647
MYH2	0.3647
MYL1	0.3647
GAN	0.3647
PNKD	0.3647
TANC2	0.3647
GET4	0.3647
LMOD3	0.3647
MRPS34	0.3647
KLHL40	0.3647
CDH1	0.3645
DLX4	0.3645
ECM1	0.3645
EDA	0.3645
PURA	0.3645
RNH1	0.3645
STX3	0.3645
TAP1	0.3645
TAP2	0.3645
TPR	0.3645
UGP2	0.3645
BCKDK	0.3645
KAT5	0.3645
EDAR	0.3645
BRWD1	0.3645
SOX6	0.3645
PRDM12	0.3645
KDF1	0.3645
EDARADD	0.3645
RALGAPA1	0.3645
ADGRL1	0.3633
VPS37A	0.3633
ADCY5	0.363
CLCNKA	0.363
MT-TL2	0.363
MRPL12	0.363
SLC1A3	0.363
BSND	0.363
CUL3	0.363
RRAGC	0.363
ABAT	0.3617
PTS	0.3617
RRM1	0.3617
ATP10A	0.3617
PUS3	0.3617
ALG11	0.3617
PAPSS2	0.3542
PTCD3	0.3542
ASPA	0.351
UQCRC2	0.3493
CRLS1	0.3493
VARS2	0.3493
UBTF	0.3479
ST3GAL5	0.3479
MED17	0.3479
PMPCB	0.3479
NUP54	0.3479
ADRA2A	0.3462
BAAT	0.3462
FBP1	0.3462
PC	0.3462
VMA12	0.3462
BOLA3	0.3462
GLUD1	0.3387
DAW1	0.3387
PKD1L1	0.3387
CFAP53	0.3387
CIROP	0.3387
ASPH	0.3369
JARID2	0.3369
MYBPC1	0.3369
RUSC2	0.3369
IL1RAPL1	0.3369
CEP55	0.3369
COG3	0.3369
NKX6-2	0.3369
LMBRD2	0.3369
TRIP12	0.3339
TRMT1	0.3339
TRAPPC9	0.3339
APOC2	0.3313
USP53	0.3313
ZFYVE19	0.3313
ISG15	0.3305
MPEG1	0.3305
ASCC1	0.3268
NADSYN1	0.3268
SLURP1	0.3268
CPN1	0.3267
ARL2BP	0.3267
GARS1	0.3266
GHRHR	0.3266
MMP9	0.3266
CHP1	0.3266
LGR4	0.3266
SECISBP2	0.3266
MCM9	0.3266
SOHLH1	0.3266
C18orf32	0.3266
LHB	0.3265
CPS1	0.3237
MT-TC	0.3237
SFTPB	0.3237
MCCC2	0.3237
ACY1	0.3229
CCND2	0.3229
GFRA1	0.3229
LRP2	0.3229
CAPRIN1	0.3229
PRRX1	0.3229
PPP2CA	0.3229
PRKD1	0.3229
RARB	0.3229
SLC12A2	0.3229
WNT9B	0.3229
ITGA8	0.3229
MPDZ	0.3229
HNRNPR	0.3229
ZNF423	0.3229
CBY1	0.3229
FGF20	0.3229
IFT81	0.3229
TMEM138	0.3229
EDA2R	0.3229
GREB1L	0.3229
ARMC9	0.3229
DOCK7	0.3229
CEP41	0.3229
FREM1	0.3229
SVBP	0.3229
CSF1R	0.3216
GRIN2B	0.3216
HOXB1	0.3216
MAN2C1	0.3216
MEF2C	0.3216
ALDH6A1	0.3216
MN1	0.3216
CNOT2	0.3216
CNOT3	0.3216
NOVA2	0.3216
PRKN	0.3216
POU4F1	0.3216
RAC3	0.3216
MED27	0.3216
MED13	0.3216
PARK7	0.3216
CCDC88A	0.3216
HECW2	0.3216
PINK1	0.3216
WNK3	0.3216
TEFM	0.3216
EDEM3	0.3216
TOE1	0.3216
MED12L	0.3216
CAMSAP1	0.3216
ACVR2B	0.3181
MNS1	0.3181
GLRA1	0.318
GLRB	0.318
HOXA13	0.318
RAB7A	0.318
SLC6A5	0.318
GPHN	0.318
CCT5	0.318
SMARCAD1	0.318
FCSK	0.318
PTGER2	0.3179
TRAF6	0.3179
CTSH	0.3165
HCRT	0.3165
MOG	0.3165
P2RY11	0.3165
ZNF365	0.3165
HSD11B2	0.3163
CIC	0.315
PLIN1	0.3138
MRPL44	0.3138
TARS2	0.3138
KCNJ10	0.3126
NDUFA10	0.3126
PDE3A	0.3126
SLC12A1	0.3126
TIAM1	0.3126
DNAJB4	0.3126
GTPBP3	0.3126
GGPS1	0.3112
TIMM22	0.3112
ATP6V0A4	0.3112
CLMP	0.3112
UQCC3	0.3112
UROC1	0.3076
HMGCS2	0.2996
UQCRB	0.2996
SEMA7A	0.2996
GNMT	0.2996
KIF12	0.2996
APOA2	0.2953
CDK8	0.2953
EDN1	0.2953
EPHX2	0.2953
GALNT3	0.2953
IGSF3	0.2953
MANBA	0.2953
MAPT	0.2953
MSX2	0.2953
SIAH1	0.2953
TUBG1	0.2953
USH2A	0.2953
PPP1R17	0.2953
CNNM4	0.2953
NAA20	0.2953
ANAPC7	0.2953
TMEM260	0.2953
ANO10	0.2953
WNT10A	0.2953
NIPA2	0.2953
DDX59	0.2953
TANGO2	0.2953
CMPK2	0.2953
COA6	0.2953
CAMK2G	0.2951
CDK6	0.2951
PHC1	0.2951
HMGB3	0.2951
NDST1	0.2951
MCM5	0.2951
MCM7	0.2951
OGDH	0.2951
PDHB	0.2951
SARS1	0.2951
SNAPC4	0.2951
TAT	0.2951
TRAPPC10	0.2951
FXR1	0.2951
MCM3AP	0.2951
FAM50A	0.2951
CEP135	0.2951
NCAPD2	0.2951
PDCD6IP	0.2951
MAB21L2	0.2951
KIF1C	0.2951
NCAPD3	0.2951
TRAPPC14	0.2951
INTS8	0.2951
HHAT	0.2951
PAPPA2	0.2951
ROGDI	0.2951
MCPH1	0.2951
POF1B	0.2951
CEP63	0.2951
MFSD2A	0.2951
RAB39B	0.2951
WDR81	0.2951
SASS6	0.2951
ASPM	0.2951
SLC10A1	0.2893
UGT1A1	0.2893
DLG4	0.2874
HSD11B1	0.2874
ADCY3	0.2873
TMLHE	0.2873
ATP6V0A1	0.2865
DLG1	0.2865
DLX3	0.2865
GRIA1	0.2865
MPZ	0.2865
SMN1	0.2865
SUOX	0.2865
UBB	0.2865
SLC25A12	0.2865
ARHGEF2	0.2865
XPR1	0.2865
ARHGAP29	0.2865
COBLL1	0.2865
ARHGEF38	0.2865
MYORG	0.2865
GRHL3	0.2865
JAM2	0.2865
TSEN34	0.2865
TSEN2	0.2865
SLC52A3	0.2865
TSEN15	0.2865
CLDN19	0.2865
CDK4	0.284
MGMT	0.284
RBBP7	0.284
CELSR1	0.284
TERF2IP	0.284
ATP2B1	0.2815
CRX	0.2815
DARS1	0.2815
HEXA	0.2815
IMPDH1	0.2815
MT-ND4L	0.2815
RPE65	0.2815
TULP1	0.2815
LRAT	0.2815
CRB1	0.2815
AIPL1	0.2815
SPATA7	0.2815
DOHH	0.2815
USP45	0.2815
RDH12	0.2815
LCA5	0.2815
AMFR	0.2813
ENTPD1	0.2813
CTNNA2	0.2813
HCFC1	0.2813
KCNA4	0.2813
KIF2A	0.2813
MANF	0.2813
CLPP	0.2813
EIF3F	0.2813
IQSEC1	0.2813
PMPCA	0.2813
PISD	0.2813
PCDH12	0.2813
INPP5K	0.2813
RNF216	0.2813
TMEM163	0.2813
NSUN6	0.2813
CAPNS1	0.2772
CSF2RA	0.2772
CSF2RB	0.2772
LIPC	0.2772
TUB	0.2772
DYRK1B	0.2772
SGCA	0.2765
TOR1AIP1	0.2765
VMA21	0.2765
PTPN14	0.2764
DCAF17	0.2764
CAMLG	0.2751
GJB1	0.2751
BHLHA9	0.2751
CYP21A2	0.2734
OXCT1	0.2734
SLC25A3	0.2734
ATXN7	0.2734
TRMT10C	0.2734
AARS2	0.2734
SUGCT	0.2734
KCNJ18	0.2734
HNMT	0.2728
NDUFC2	0.2728
EOMES	0.2728
NBEA	0.2728
DNAH7	0.2728
L2HGDH	0.2728
ASCL1	0.2721
CYP24A1	0.2721
NDUFB8	0.2721
NUP62	0.2721
NDUFA13	0.2721
MCEE	0.2721
TAMM41	0.2721
POFUT1	0.271
PSENEN	0.271
POGLUT1	0.271
KRT18	0.27
CHRNA3	0.2684
MBL2	0.2684
H6PD	0.2684
SLC16A1	0.2672
LMF1	0.2672
IGF2R	0.2672
PDGFRL	0.2672
SLC51B	0.2672
ANKS6	0.2672
AQP2	0.266
AVPR2	0.266
SLC25A36	0.266
CYC1	0.2647
SLC26A3	0.2647
GYS2	0.2647
SLC10A2	0.2647
CDK5	0.2589
COL6A3	0.2589
DAG1	0.2589
FBLN1	0.2589
FGF9	0.2589
NARS1	0.2589
CLDN11	0.2589
SERPINF1	0.2589
ZIC1	0.2589
DHX16	0.2589
TBC1D2B	0.2589
EXOC7	0.2589
SIN3B	0.2589
SOBP	0.2589
FERRY3	0.2589
PCDH19	0.2589
COASY	0.2589
ADGRV1	0.2589
KLC4	0.2589
PRRT2	0.2589
EXOC8	0.2589
LGI4	0.2589
PHACTR1	0.2589
CBFB	0.2559
PDHX	0.2559
NCAPH	0.2559
FAM20A	0.2559
OGDHL	0.2559
STEEP1	0.2559
SLC9A7	0.2559
ANGPT1	0.2487
ATP2A2	0.2487
CAST	0.2487
CYP1B1	0.2487
KITLG	0.2487
MYOC	0.2487
TYR	0.2487
XPNPEP2	0.2487
SASH1	0.2487
MYOF	0.2487
TRIM44	0.2487
DSG4	0.2487
NCDN	0.2485
CACNA1E	0.2452
MACROH2A1	0.2452
SLC35A3	0.2452
WDR45B	0.2452
CYP26B1	0.2452
TMEM222	0.2452
ZBTB42	0.2452
AGT	0.245
AGTR1	0.245
CHKB	0.245
CLCN6	0.245
ACE	0.245
MT-TT	0.245
SGCB	0.245
TTPA	0.245
OGT	0.245
NRXN1	0.245
CCDC174	0.245
KLF13	0.245
LIMS2	0.245
ESPN	0.245
ALKBH8	0.245
D2HGDH	0.245
ADH1C	0.2436
PHOX2A	0.2436
ALDH7A1	0.2436
CLCN4	0.2436
CNP	0.2436
CTNND1	0.2436
DLAT	0.2436
HPCA	0.2436
HOXC13	0.2436
KCNQ3	0.2436
MB	0.2436
NEUROG1	0.2436
PAK1	0.2436
PRKCG	0.2436
QDPR	0.2436
ATXN1	0.2436
SIX1	0.2436
SLC6A3	0.2436
UGDH	0.2436
AXIN2	0.2436
MAD1L1	0.2436
CACNA1I	0.2436
RAB11B	0.2436
SNCAIP	0.2436
PDE10A	0.2436
PRDX3	0.2436
PLPBP	0.2436
EMC1	0.2436
FBXO7	0.2436
KCNK4	0.2436
TRAPPC4	0.2436
IRF2BPL	0.2436
SLC52A2	0.2436
SLC19A3	0.2436
TUBB6	0.2436
LDHD	0.2436
CEP85L	0.2436
PTRHD1	0.2436
BCHE	0.2427
BLVRA	0.2427
CA5A	0.2427
CEP83	0.2427
ACO2	0.2422
ANK3	0.2422
FDXR	0.2422
HPD	0.2422
LTC4S	0.2422
NSF	0.2422
ARHGEF9	0.2422
TRIT1	0.2422
CNNM2	0.2422
NSUN3	0.2422
COX20	0.2404
CD151	0.24
CST6	0.24
PLCD1	0.24
RELA	0.24
ST14	0.24
IRF9	0.24
HR	0.24
MLPH	0.24
CARD14	0.24
HOXA1	0.235
IGFBP7	0.235
PRPF3	0.235
GRN	0.2332
